TrapID,Surveyors,Length_cm,LengthType_FL_TL,Weight_Grams,sciname,Date_YMD,Exp_or_Cont,design,Deep_Shallow,days_since_last_haul,common,family,N_coord,W_coord,location_exposure,Habitat,depth_m,zero_or_1_fish
C6,"KJ,SC,LA,CB",27,TL,300,Cantherhines macrocerus,2018-08-02,Control,Z,Deep,30,Whitespotted filefish,Monacanthidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",29,TL,360,Cantherhines macrocerus,2018-08-02,Control,Z,Deep,30,Whitespotted filefish,Monacanthidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",30.5,TL,480,Cantherhines macrocerus,2018-08-02,Control,Z,Deep,30,Whitespotted filefish,Monacanthidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",29,TL,380,Cantherhines macrocerus,2018-08-02,Control,Z,Deep,30,Whitespotted filefish,Monacanthidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",32,TL,520,Cantherhines macrocerus,2018-08-02,Control,Z,Deep,30,Whitespotted filefish,Monacanthidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",29,TL,380,Cantherhines macrocerus,2018-08-02,Control,Z,Deep,30,Whitespotted filefish,Monacanthidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",29,TL,400,Cantherhines macrocerus,2018-08-02,Control,Z,Deep,30,Whitespotted filefish,Monacanthidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",31,FL,540,Lutjanus apodus,2018-08-02,Control,Z,Deep,30,Schoolmaster,Lutjanidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",32.5,FL,640,Lutjanus apodus,2018-08-02,Control,Z,Deep,30,Schoolmaster,Lutjanidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",28.5,TL,600,Melichthys niger,2018-08-02,Control,Z,Deep,30,Black durgon,Balistidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",28,TL,620,Melichthys niger,2018-08-02,Control,Z,Deep,30,Black durgon,Balistidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",27,TL,540,Melichthys niger,2018-08-02,Control,Z,Deep,30,Black durgon,Balistidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",27.5,TL,500,Melichthys niger,2018-08-02,Control,Z,Deep,30,Black durgon,Balistidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",27.5,TL,560,Melichthys niger,2018-08-02,Control,Z,Deep,30,Black durgon,Balistidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",27.5,TL,540,Melichthys niger,2018-08-02,Control,Z,Deep,30,Black durgon,Balistidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",31,FL,520,Lutjanus apodus,2018-08-02,Control,Z,Deep,30,Schoolmaster,Lutjanidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",29,TL,300,Epinephelus guttatus,2018-08-02,Control,Z,Deep,30,Red hind,Serranidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",33.5,TL,520,Epinephelus guttatus,2018-08-02,Control,Z,Deep,30,Red hind,Serranidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",28,TL,380,Cantherhines macrocerus,2018-08-02,Control,Z,Deep,30,Whitespotted filefish,Monacanthidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",27,TL,300,Cantherhines macrocerus,2018-08-02,Control,Z,Deep,30,Whitespotted filefish,Monacanthidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",17.5,FL,160,Acanthurus coeruleus,2018-08-02,Control,Z,Deep,30,Blue tang,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",19,FL,180,Acanthurus coeruleus,2018-08-02,Control,Z,Deep,30,Blue tang,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",20,FL,300,Acanthurus coeruleus,2018-08-02,Control,Z,Deep,30,Blue tang,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",17.5,FL,160,Acanthurus coeruleus,2018-08-02,Control,Z,Deep,30,Blue tang,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",20,FL,200,Acanthurus coeruleus,2018-08-02,Control,Z,Deep,30,Blue tang,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",19.5,FL,200,Acanthurus coeruleus,2018-08-02,Control,Z,Deep,30,Blue tang,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",24,FL,300,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",23.5,FL,280,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",22.5,FL,260,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",21,FL,220,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",22,FL,200,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",21,FL,220,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",34.5,FL,1100,Balistes vetula,2018-08-02,Control,Z,Deep,30,Queen triggerfish,Balistidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",34,TL,540,Epinephelus guttatus,2018-08-02,Control,Z,Deep,30,Red hind,Serranidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",33,TL,540,Cantherhines macrocerus,2018-08-02,Control,Z,Deep,30,Whitespotted filefish,Monacanthidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",32,FL,520,Balistes vetula,2018-08-02,Control,Z,Deep,30,Queen triggerfish,Balistidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",24.5,FL,360,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",20,FL,180,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",18.5,FL,140,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",19,TL,140,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",20,FL,180,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C6,"KJ,SC,LA,CB",12.5,TL,40,Chaetodon ocellatus,2018-08-02,Control,Z,Deep,30,Spotfin butterflyfish,Chaetodontidae,16.7582066666667,-62.2371977777778,Leeward,Sand,35.052,1
C3,"KJ,SC,LA,CB",26,TL,320,Acanthostracion polygonius,2018-08-02,Control,Z,Shallow,30,Honeycomb cowfish,Ostraciidae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA,CB",24.5,TL,300,Acanthostracion polygonius,2018-08-02,Control,Z,Shallow,30,Honeycomb cowfish,Ostraciidae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA,CB",27.5,FL,420,Haemulon flavolineatum,2018-08-02,Control,Z,Shallow,30,French grunt,Haemulidae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA,CB",33,FL,900,Balistes vetula,2018-08-02,Control,Z,Shallow,30,Queen triggerfish,Balistidae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA,CB",33,TL,520,Cantherhines macrocerus,2018-08-02,Control,Z,Shallow,30,Whitespotted filefish,Monacanthidae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA,CB",32.5,TL,560,Cantherhines macrocerus,2018-08-02,Control,Z,Shallow,30,Whitespotted filefish,Monacanthidae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C3,"KJ,SC,LA,CB",29,FL,500,Mulloidichthys martinicus,2018-08-02,Control,Z,Shallow,30,Yellow goatfish,Mullidae,16.7078833333333,-62.23888,Leeward,Sand,27.1272,1
C7,"KJ,SC,LA,CB",72,FL,7220,Lutjanus jocu,2018-08-02,Control,Z,Deep,30,Dog snapper,Lutjanidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA,CB",31.5,TL,580,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA,CB",29,TL,480,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA,CB",30,TL,480,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA,CB",30,TL,460,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA,CB",25,FL,380,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA,CB",23,FL,320,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA,CB",24,FL,320,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA,CB",21,FL,200,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA,CB",19,FL,160,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C4,"KJ,SC,LA,CB",43,FL,2000,Anisotremus surinamensis,2018-08-02,Control,Z,Shallow,30,Black margate,Haemulidae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA,CB",34,FL,1040,Anisotremus surinamensis,2018-08-02,Control,Z,Shallow,30,Black margate,Haemulidae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA,CB",29,FL,1020,Anisotremus surinamensis,2018-08-02,Control,Z,Shallow,30,Black margate,Haemulidae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
C4,"KJ,SC,LA,CB",29,FL,700,Anisotremus surinamensis,2018-08-02,Control,Z,Shallow,30,Black margate,Haemulidae,16.7109633333334,-62.239745,Leeward,Seagrass,28.0416,1
E9,"KJ,SC,LA,CB",23.5,TL,260,Acanthostracion polygonius,2018-08-02,Experimental,Z,Shallow,30,Honeycomb cowfish,Ostraciidae,16.8239983333334,-62.2070833333334,Leeward,Sand,22.5552,1
E9,"KJ,SC,LA,CB",29.5,TL,460,Acanthostracion polygonius,2018-08-02,Experimental,Z,Shallow,30,Honeycomb cowfish,Ostraciidae,16.8239983333334,-62.2070833333334,Leeward,Sand,22.5552,1
E9,"KJ,SC,LA,CB",38.5,FL,820,Ocyurus chrysurus,2018-08-02,Experimental,Z,Shallow,30,Yellowtail snapper,Lutjanidae,16.8239983333334,-62.2070833333334,Leeward,Sand,22.5552,1
E9,"KJ,SC,LA,CB",23.5,FL,480,Bodianus rufus,2018-08-02,Experimental,Z,Shallow,30,Spanish hogfish,Labridae,16.8239983333334,-62.2070833333334,Leeward,Sand,22.5552,1
E9,"KJ,SC,LA,CB",29,FL,420,Bodianus rufus,2018-08-02,Experimental,Z,Shallow,30,Spanish hogfish,Labridae,16.8239983333334,-62.2070833333334,Leeward,Sand,22.5552,1
E9,"KJ,SC,LA,CB",28.5,FL,420,Bodianus rufus,2018-08-02,Experimental,Z,Shallow,30,Spanish hogfish,Labridae,16.8239983333334,-62.2070833333334,Leeward,Sand,22.5552,1
E9,"KJ,SC,LA,CB",22,FL,210,Sparisoma viride,2018-08-02,Experimental,Z,Shallow,30,Stoplight parrotfish,Scaridae,16.8239983333334,-62.2070833333334,Leeward,Sand,22.5552,1
E9,"KJ,SC,LA,CB",25.5,FL,340,Sparisoma viride,2018-08-02,Experimental,Z,Shallow,30,Stoplight parrotfish,Scaridae,16.8239983333334,-62.2070833333334,Leeward,Sand,22.5552,1
E9,"KJ,SC,LA,CB",26.5,TL,340,Scarus taeniopterus,2018-08-02,Experimental,Z,Shallow,30,Princess parrotfish,Scaridae,16.8239983333334,-62.2070833333334,Leeward,Sand,22.5552,1
E9,"KJ,SC,LA,CB",21,TL,480,Cantherhines macrocerus,2018-08-02,Experimental,Z,Shallow,30,Whitespotted filefish,Monacanthidae,16.8239983333334,-62.2070833333334,Leeward,Sand,22.5552,1
E9,"KJ,SC,LA,CB",28.5,TL,400,Cantherhines macrocerus,2018-08-02,Experimental,Z,Shallow,30,Whitespotted filefish,Monacanthidae,16.8239983333334,-62.2070833333334,Leeward,Sand,22.5552,1
C8,"KJ,SC,LA,CB",30,TL,480,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",36,TL,760,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",33,TL,620,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",27.5,TL,420,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",26.5,TL,300,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",31.5,TL,600,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",29,TL,440,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",25.5,TL,320,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",24.5,TL,280,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",30,TL,560,Acanthostracion polygonius,2018-08-02,Control,Z,Deep,30,Honeycomb cowfish,Ostraciidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",18,TL,180,Lactophrys triqueter,2018-08-02,Control,Z,Deep,30,Smooth trunkfish,Ostraciidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",18,TL,140,Lactophrys triqueter,2018-08-02,Control,Z,Deep,30,Smooth trunkfish,Ostraciidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",23.5,FL,340,Acanthurus chirurgus,2018-08-02,Control,Z,Deep,30,Doctorfish,Acanthuridae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",22,FL,280,Calamus pennatula,2018-08-02,Control,Z,Deep,30,Pluma porgy,Sparidae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
C8,"KJ,SC,LA,CB",22,FL,200,Holocentrus adscensionis,2018-08-02,Control,Z,Deep,30,Squirrelfish,Holocentridae,16.7906166666667,-62.2270916666667,Leeward,Sand,49.3776,1
E6,"KJ,SC,LA,CB",42,TL,520,Scarus taeniopterus,2018-08-02,Experimental,Z,Deep,30,Princess parrotfish,Scaridae,16.75883,-62.238565,Leeward,Sand,48.1584,1
E7,"KJ,SC,LA,CB",37.5,TL,740,Epinephelus guttatus,2018-08-02,Experimental,Z,Deep,30,Red hind,Serranidae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA,CB",31.5,TL,400,Epinephelus guttatus,2018-08-02,Experimental,Z,Deep,30,Red hind,Serranidae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA,CB",35,TL,500,Epinephelus guttatus,2018-08-02,Experimental,Z,Deep,30,Red hind,Serranidae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA,CB",29,TL,340,Epinephelus guttatus,2018-08-02,Experimental,Z,Deep,30,Red hind,Serranidae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA,CB",45.5,TL,1420,Epinephelus striatus,2018-08-02,Experimental,Z,Deep,30,Nassau grouper,Serranidae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E3,"KJ,SC,LA,CB",36.5,FL,1200,Balistes vetula,2018-08-02,Experimental,Z,Shallow,30,Queen triggerfish,Balistidae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
E3,"KJ,SC,LA,CB",30.5,TL,540,Acanthostracion polygonius,2018-08-02,Experimental,Z,Shallow,30,Honeycomb cowfish,Ostraciidae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
E3,"KJ,SC,LA,CB",25,TL,300,Acanthostracion polygonius,2018-08-02,Experimental,Z,Shallow,30,Honeycomb cowfish,Ostraciidae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
E3,"KJ,SC,LA,CB",24,TL,280,Acanthostracion polygonius,2018-08-02,Experimental,Z,Shallow,30,Honeycomb cowfish,Ostraciidae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
E3,"KJ,SC,LA,CB",25.5,FL,240,Lutjanus apodus,2018-08-02,Experimental,Z,Shallow,30,Schoolmaster,Lutjanidae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
E3,"KJ,SC,LA,CB",28,TL,360,Cantherhines macrocerus,2018-08-02,Experimental,Z,Shallow,30,Whitespotted filefish,Monacanthidae,16.71026,-62.236665,Leeward,Seagrass,32.6136,1
C9,"KJ,SC,LA,CB",25,TL,340,Acanthostracion polygonius,2018-08-02,Control,Z,Shallow,30,Honeycomb cowfish,Ostraciidae,16.82244,-62.2074083333334,Leeward,Sand,15.24,1
C9,"KJ,SC,LA,CB",24,TL,340,Acanthostracion polygonius,2018-08-02,Control,Z,Shallow,30,Honeycomb cowfish,Ostraciidae,16.82244,-62.2074083333334,Leeward,Sand,15.24,1
C9,"KJ,SC,LA,CB",20,TL,260,Lactophrys triqueter,2018-08-02,Control,Z,Shallow,30,Smooth trunkfish,Ostraciidae,16.82244,-62.2074083333334,Leeward,Sand,15.24,1
E7,"KJ,SC,LA",39,FL,1150,Lutjanus apodus,2018-04-03,Experimental,Z,Deep,6,Schoolmaster,Lutjanidae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA",26.5,FL,350,Lutjanus apodus,2018-04-03,Experimental,Z,Deep,6,Schoolmaster,Lutjanidae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA",18,FL,160,Acanthurus chirurgus,2018-04-03,Experimental,Z,Deep,6,Doctorfish,Acanthuridae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA",16,FL,120,Acanthurus chirurgus,2018-04-03,Experimental,Z,Deep,6,Doctorfish,Acanthuridae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA",17,FL,120,Acanthurus chirurgus,2018-04-03,Experimental,Z,Deep,6,Doctorfish,Acanthuridae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA",22,TL,330,Pomacanthus arcuatus,2018-04-03,Experimental,Z,Deep,6,Gray angelfish,Pomacanthidae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA",31.5,TL,460,Cantherhines macrocerus,2018-04-03,Experimental,Z,Deep,6,Whitespotted filefish,Monacanthidae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA",32,TL,560,Cantherhines macrocerus,2018-04-03,Experimental,Z,Deep,6,Whitespotted filefish,Monacanthidae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
E7,"KJ,SC,LA",13,TL,140,Chaetodon ocellatus,2018-04-03,Experimental,Z,Deep,6,Spotfin butterflyfish,Chaetodontidae,16.7888083333334,-62.2273583333334,Leeward,Hard Bottom and Sand,49.3776,1
C7,"KJ,SC,LA",27.5,TL,260,Epinephelus guttatus,2018-04-03,Control,Z,Deep,6,Red hind,Serranidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA",14,TL,60,Chaetodon ocellatus,2018-04-03,Control,Z,Deep,6,Spotfin butterflyfish,Chaetodontidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA",32,TL,440,Cantherhines macrocerus,2018-04-03,Control,Z,Deep,6,Whitespotted filefish,Monacanthidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA",33.5,TL,460,Cantherhines macrocerus,2018-04-03,Control,Z,Deep,6,Whitespotted filefish,Monacanthidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA",18,FL,170,Acanthurus coeruleus,2018-04-03,Control,Z,Deep,6,Blue tang,Acanthuridae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA",21,FL,230,Acanthurus coeruleus,2018-04-03,Control,Z,Deep,6,Blue tang,Acanthuridae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA",18,FL,190,Acanthurus coeruleus,2018-04-03,Control,Z,Deep,6,Blue tang,Acanthuridae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA",15,FL,90,Acanthurus coeruleus,2018-04-03,Control,Z,Deep,6,Blue tang,Acanthuridae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
C7,"KJ,SC,LA",20.5,TL,220,Lactophrys bicaudalis,2018-04-03,Control,Z,Deep,6,Spotted trunkfish,Ostraciidae,16.7881888888889,-62.2289244444445,Leeward,Hard Bottom and Sand,48.4632,1
E8,"KJ,SC,LA",26.5,FL,380,Mulloidichthys martinicus,2018-04-03,Experimental,Z,Shallow,6,Yellow goatfish,Mullidae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",26,FL,260,Lutjanus analis,2018-04-03,Experimental,Z,Shallow,6,Mutton snapper,Lutjanidae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
E8,"KJ,SC,LA",24,FL,240,Lutjanus analis,2018-04-03,Experimental,Z,Shallow,6,Mutton snapper,Lutjanidae,16.7844522222222,-62.2217866666667,Leeward,Sand,18.5928,1
C5,"KJ,SC,LA",32,FL,720,Calamus bajonado,2018-04-03,Control,Z,Deep,6,Jolthead porgy,Sparidae,16.7617916666667,-62.23525,Leeward,Sand,50.292,1
E6,"KJ,SC,LA",23.5,FL,215,Holocentrus adscensionis,2018-04-03,Experimental,Z,Deep,6,Squirrelfish,Holocentridae,16.75883,-62.238565,Leeward,Sand,48.1584,1
E6,"KJ,SC,LA",20,FL,177,Holocentrus adscensionis,2018-04-03,Experimental,Z,Deep,6,Squirrelfish,Holocentridae,16.75883,-62.238565,Leeward,Sand,48.1584,1
E6,"KJ,SC,LA",21.5,FL,203,Holocentrus adscensionis,2018-04-03,Experimental,Z,Deep,6,Squirrelfish,Holocentridae,16.75883,-62.238565,Leeward,Sand,48.1584,1
E6,"KJ,SC,LA",23,FL,234,Holocentrus adscensionis,2018-04-03,Experimental,Z,Deep,6,Squirrelfish,Holocentridae,16.75883,-62.238565,Leeward,Sand,48.1584,1
E6,"KJ,SC,LA",21,FL,205,Holocentrus adscensionis,2018-04-03,Experimental,Z,Deep,6,Squirrelfish,Holocentridae,16.75883,-62.238565,Leeward,Sand,48.1584,1
E6,"KJ,SC,LA",23,FL,255,Holocentrus adscensionis,2018-04-03,Experimental,Z,Deep,6,Squirrelfish,Holocentridae,16.75883,-62.238565,Leeward,Sand,48.1584,1
